Date,Region,Daily confirmed,Daily probable,Daily deceased,Daily total cases,Cumulative confirmed,Cumulative probable,Cumulative deceased,Cumulative total cases
05/07/2020,Whanganui,0,0,0,0,8,1,0,9
04/07/2020,Auckland,0,0,0,0,140,51,0,191
04/07/2020,Bay of Plenty,0,0,0,0,34,14,0,48
04/07/2020,Canterbury,0,0,0,0,101,65,12,166
04/07/2020,Capital and Coast,0,0,0,0,71,24,2,95
04/07/2020,Counties Manukau,0,0,0,0,117,23,0,140
04/07/2020,Hawke's Bay,0,0,0,0,38,6,0,44
04/07/2020,Hutt Valley,0,0,0,0,19,3,0,22
04/07/2020,Lakes,0,0,0,0,15,1,0,16
04/07/2020,Midcentral,0,0,0,0,27,5,0,32
04/07/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
04/07/2020,Northland,0,0,0,0,26,2,0,28
04/07/2020,South Canterbury,0,0,0,0,15,2,0,17
04/07/2020,Southern,0,0,0,0,186,30,2,216
04/07/2020,Tairawhiti,0,0,0,0,3,1,0,4
04/07/2020,Taranaki,0,0,0,0,14,2,0,16
04/07/2020,Waikato,0,0,0,0,153,34,1,187
04/07/2020,Wairarapa,0,0,0,0,6,2,0,8
04/07/2020,Waitemata,0,0,0,0,166,71,4,237
04/07/2020,West Coast,0,0,0,0,4,1,1,5
04/07/2020,Whanganui,0,0,0,0,8,1,0,9
03/07/2020,Auckland,0,0,0,0,140,51,0,191
03/07/2020,Bay of Plenty,0,0,0,0,34,14,0,48
03/07/2020,Canterbury,0,0,0,0,101,65,12,166
03/07/2020,Capital and Coast,0,0,0,0,71,24,2,95
03/07/2020,Counties Manukau,0,0,0,0,117,23,0,140
03/07/2020,Hawke's Bay,0,0,0,0,38,6,0,44
03/07/2020,Hutt Valley,0,0,0,0,19,3,0,22
03/07/2020,Lakes,0,0,0,0,15,1,0,16
03/07/2020,Midcentral,0,0,0,0,27,5,0,32
03/07/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
03/07/2020,Northland,0,0,0,0,26,2,0,28
03/07/2020,South Canterbury,0,0,0,0,15,2,0,17
03/07/2020,Southern,0,0,0,0,186,30,2,216
03/07/2020,Tairawhiti,0,0,0,0,3,1,0,4
03/07/2020,Taranaki,0,0,0,0,14,2,0,16
03/07/2020,Waikato,0,0,0,0,153,34,1,187
03/07/2020,Wairarapa,0,0,0,0,6,2,0,8
03/07/2020,Waitemata,0,0,0,0,166,71,4,237
03/07/2020,West Coast,0,0,0,0,4,1,1,5
03/07/2020,Whanganui,0,0,0,0,8,1,0,9
02/07/2020,Auckland,0,0,0,0,140,51,0,191
02/07/2020,Bay of Plenty,0,0,0,0,34,14,0,48
02/07/2020,Canterbury,0,0,0,0,101,65,12,166
02/07/2020,Capital and Coast,0,0,0,0,71,24,2,95
02/07/2020,Counties Manukau,1,0,0,1,117,23,0,140
02/07/2020,Hawke's Bay,0,0,0,0,38,6,0,44
02/07/2020,Hutt Valley,0,0,0,0,19,3,0,22
02/07/2020,Lakes,0,0,0,0,15,1,0,16
02/07/2020,Midcentral,0,0,0,0,27,5,0,32
02/07/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
02/07/2020,Northland,0,0,0,0,26,2,0,28
02/07/2020,South Canterbury,0,0,0,0,15,2,0,17
02/07/2020,Southern,0,0,0,0,186,30,2,216
02/07/2020,Tairawhiti,0,0,0,0,3,1,0,4
02/07/2020,Taranaki,0,0,0,0,14,2,0,16
02/07/2020,Waikato,0,0,0,0,153,34,1,187
02/07/2020,Wairarapa,0,0,0,0,6,2,0,8
02/07/2020,Waitemata,0,0,0,0,166,71,4,237
02/07/2020,West Coast,0,0,0,0,4,1,1,5
02/07/2020,Whanganui,0,0,0,0,8,1,0,9
01/07/2020,Auckland,1,0,0,1,140,51,0,191
01/07/2020,Bay of Plenty,0,0,0,0,34,14,0,48
01/07/2020,Canterbury,0,0,0,0,101,65,12,166
01/07/2020,Capital and Coast,0,0,0,0,71,24,2,95
01/07/2020,Counties Manukau,0,0,0,0,116,23,0,139
01/07/2020,Hawke's Bay,0,0,0,0,38,6,0,44
01/07/2020,Hutt Valley,0,0,0,0,19,3,0,22
01/07/2020,Lakes,0,0,0,0,15,1,0,16
01/07/2020,Midcentral,0,0,0,0,27,5,0,32
01/07/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
01/07/2020,Northland,0,0,0,0,26,2,0,28
01/07/2020,South Canterbury,0,0,0,0,15,2,0,17
01/07/2020,Southern,0,0,0,0,186,30,2,216
01/07/2020,Tairawhiti,0,0,0,0,3,1,0,4
01/07/2020,Taranaki,0,0,0,0,14,2,0,16
01/07/2020,Waikato,0,0,0,0,153,34,1,187
01/07/2020,Wairarapa,0,0,0,0,6,2,0,8
01/07/2020,Waitemata,0,0,0,0,166,71,4,237
01/07/2020,West Coast,0,0,0,0,4,1,1,5
01/07/2020,Whanganui,0,0,0,0,8,1,0,9
30/06/2020,Auckland,0,0,0,0,139,51,0,190
30/06/2020,Bay of Plenty,0,0,0,0,34,14,0,48
30/06/2020,Canterbury,0,0,0,0,101,65,12,166
30/06/2020,Capital and Coast,0,0,0,0,71,24,2,95
30/06/2020,Counties Manukau,0,0,0,0,116,23,0,139
30/06/2020,Hawke's Bay,0,0,0,0,38,6,0,44
30/06/2020,Hutt Valley,0,0,0,0,19,3,0,22
30/06/2020,Lakes,0,0,0,0,15,1,0,16
30/06/2020,Midcentral,0,0,0,0,27,5,0,32
30/06/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
30/06/2020,Northland,0,0,0,0,26,2,0,28
30/06/2020,South Canterbury,0,0,0,0,15,2,0,17
30/06/2020,Southern,0,0,0,0,186,30,2,216
30/06/2020,Tairawhiti,0,0,0,0,3,1,0,4
30/06/2020,Taranaki,0,0,0,0,14,2,0,16
30/06/2020,Waikato,0,0,0,0,153,34,1,187
30/06/2020,Wairarapa,0,0,0,0,6,2,0,8
30/06/2020,Waitemata,0,0,0,0,166,71,4,237
30/06/2020,West Coast,0,0,0,0,4,1,1,5
30/06/2020,Whanganui,0,0,0,0,8,1,0,9
29/06/2020,Auckland,0,0,0,0,139,51,0,190
29/06/2020,Bay of Plenty,0,0,0,0,34,14,0,48
29/06/2020,Canterbury,0,0,0,0,101,65,12,166
29/06/2020,Capital and Coast,0,0,0,0,71,24,2,95
29/06/2020,Counties Manukau,1,0,0,1,116,23,0,139
29/06/2020,Hawke's Bay,0,0,0,0,38,6,0,44
29/06/2020,Hutt Valley,0,0,0,0,19,3,0,22
29/06/2020,Lakes,0,0,0,0,15,1,0,16
29/06/2020,Midcentral,0,0,0,0,27,5,0,32
29/06/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
29/06/2020,Northland,0,0,0,0,26,2,0,28
29/06/2020,South Canterbury,0,0,0,0,15,2,0,17
29/06/2020,Southern,0,0,0,0,186,30,2,216
29/06/2020,Tairawhiti,0,0,0,0,3,1,0,4
29/06/2020,Taranaki,0,0,0,0,14,2,0,16
29/06/2020,Waikato,0,0,0,0,153,34,1,187
29/06/2020,Wairarapa,0,0,0,0,6,2,0,8
29/06/2020,Waitemata,0,0,0,0,166,71,4,237
29/06/2020,West Coast,0,0,0,0,4,1,1,5
29/06/2020,Whanganui,0,0,0,0,8,1,0,9
28/06/2020,Auckland,1,0,0,1,139,51,0,190
28/06/2020,Bay of Plenty,0,0,0,0,34,14,0,48
28/06/2020,Canterbury,0,0,0,0,101,65,12,166
28/06/2020,Capital and Coast,0,0,0,0,71,24,2,95
28/06/2020,Counties Manukau,0,0,0,0,115,23,0,138
28/06/2020,Hawke's Bay,0,0,0,0,38,6,0,44
28/06/2020,Hutt Valley,0,0,0,0,19,3,0,22
28/06/2020,Lakes,0,0,0,0,15,1,0,16
28/06/2020,Midcentral,0,0,0,0,27,5,0,32
28/06/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
28/06/2020,Northland,0,0,0,0,26,2,0,28
28/06/2020,South Canterbury,0,0,0,0,15,2,0,17
28/06/2020,Southern,0,0,0,0,186,30,2,216
28/06/2020,Tairawhiti,0,0,0,0,3,1,0,4
28/06/2020,Taranaki,0,0,0,0,14,2,0,16
28/06/2020,Waikato,0,0,0,0,153,34,1,187
28/06/2020,Wairarapa,0,0,0,0,6,2,0,8
28/06/2020,Waitemata,0,0,0,0,166,71,4,237
28/06/2020,West Coast,0,0,0,0,4,1,1,5
28/06/2020,Whanganui,0,0,0,0,8,1,0,9
27/06/2020,Auckland,4,0,0,4,138,51,0,189
27/06/2020,Bay of Plenty,0,0,0,0,34,14,0,48
27/06/2020,Canterbury,0,0,0,0,101,65,12,166
27/06/2020,Capital and Coast,0,0,0,0,71,24,2,95
27/06/2020,Counties Manukau,1,0,0,1,115,23,0,138
27/06/2020,Hawke's Bay,0,0,0,0,38,6,0,44
27/06/2020,Hutt Valley,0,0,0,0,19,3,0,22
27/06/2020,Lakes,0,0,0,0,15,1,0,16
27/06/2020,Midcentral,0,0,0,0,27,5,0,32
27/06/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
27/06/2020,Northland,0,0,0,0,26,2,0,28
27/06/2020,South Canterbury,0,0,0,0,15,2,0,17
27/06/2020,Southern,0,0,0,0,186,30,2,216
27/06/2020,Tairawhiti,0,0,0,0,3,1,0,4
27/06/2020,Taranaki,0,0,0,0,14,2,0,16
27/06/2020,Waikato,0,0,0,0,153,34,1,187
27/06/2020,Wairarapa,0,0,0,0,6,2,0,8
27/06/2020,Waitemata,0,0,0,0,166,71,4,237
27/06/2020,West Coast,0,0,0,0,4,1,1,5
27/06/2020,Whanganui,0,0,0,0,8,1,0,9
26/06/2020,Auckland,1,0,0,1,134,51,0,185
26/06/2020,Bay of Plenty,0,0,0,0,34,14,0,48
26/06/2020,Canterbury,0,0,0,0,101,65,12,166
26/06/2020,Capital and Coast,0,0,0,0,71,24,2,95
26/06/2020,Counties Manukau,0,0,0,0,114,23,0,137
26/06/2020,Hawke's Bay,0,0,0,0,38,6,0,44
26/06/2020,Hutt Valley,0,0,0,0,19,3,0,22
26/06/2020,Lakes,0,0,0,0,15,1,0,16
26/06/2020,Midcentral,0,0,0,0,27,5,0,32
26/06/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
26/06/2020,Northland,0,0,0,0,26,2,0,28
26/06/2020,South Canterbury,0,0,0,0,15,2,0,17
26/06/2020,Southern,0,0,0,0,186,30,2,216
26/06/2020,Tairawhiti,0,0,0,0,3,1,0,4
26/06/2020,Taranaki,0,0,0,0,14,2,0,16
26/06/2020,Waikato,0,0,0,0,153,34,1,187
26/06/2020,Wairarapa,0,0,0,0,6,2,0,8
26/06/2020,Waitemata,0,0,0,0,166,71,4,237
26/06/2020,West Coast,0,0,0,0,4,1,1,5
26/06/2020,Whanganui,0,0,0,0,8,1,0,9
25/06/2020,Auckland,1,0,0,1,133,51,0,184
25/06/2020,Bay of Plenty,0,0,0,0,34,14,0,48
25/06/2020,Canterbury,0,0,0,0,101,65,12,166
25/06/2020,Capital and Coast,0,0,0,0,71,24,2,95
25/06/2020,Counties Manukau,0,0,0,0,114,23,0,137
25/06/2020,Hawke's Bay,0,0,0,0,38,6,0,44
25/06/2020,Hutt Valley,0,0,0,0,19,3,0,22
25/06/2020,Lakes,0,0,0,0,15,1,0,16
25/06/2020,Midcentral,0,0,0,0,27,5,0,32
25/06/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
25/06/2020,Northland,0,0,0,0,26,2,0,28
25/06/2020,South Canterbury,0,0,0,0,15,2,0,17
25/06/2020,Southern,0,0,0,0,186,30,2,216
25/06/2020,Tairawhiti,0,0,0,0,3,1,0,4
25/06/2020,Taranaki,0,0,0,0,14,2,0,16
25/06/2020,Waikato,0,0,0,0,153,34,1,187
25/06/2020,Wairarapa,0,0,0,0,6,2,0,8
25/06/2020,Waitemata,0,0,0,0,166,71,4,237
25/06/2020,West Coast,0,0,0,0,4,1,1,5
25/06/2020,Whanganui,0,0,0,0,8,1,0,9
24/06/2020,Auckland,0,0,0,0,132,51,0,183
24/06/2020,Bay of Plenty,0,0,0,0,34,14,0,48
24/06/2020,Canterbury,2,0,0,2,101,65,12,166
24/06/2020,Capital and Coast,0,0,0,0,71,24,2,95
24/06/2020,Counties Manukau,1,0,0,1,114,23,0,137
24/06/2020,Hawke's Bay,0,0,0,0,38,6,0,44
24/06/2020,Hutt Valley,0,0,0,0,19,3,0,22
24/06/2020,Lakes,0,0,0,0,15,1,0,16
24/06/2020,Midcentral,0,0,0,0,27,5,0,32
24/06/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
24/06/2020,Northland,0,0,0,0,26,2,0,28
24/06/2020,South Canterbury,0,0,0,0,15,2,0,17
24/06/2020,Southern,0,0,0,0,186,30,2,216
24/06/2020,Tairawhiti,0,0,0,0,3,1,0,4
24/06/2020,Taranaki,0,0,0,0,14,2,0,16
24/06/2020,Waikato,0,0,0,0,153,34,1,187
24/06/2020,Wairarapa,0,0,0,0,6,2,0,8
24/06/2020,Waitemata,0,0,0,0,166,71,4,237
24/06/2020,West Coast,0,0,0,0,4,1,1,5
24/06/2020,Whanganui,0,0,0,0,8,1,0,9
23/06/2020,Auckland,1,0,0,1,132,51,0,183
23/06/2020,Bay of Plenty,0,0,0,0,34,14,0,48
23/06/2020,Canterbury,0,0,0,0,99,65,12,164
23/06/2020,Capital and Coast,0,0,0,0,71,24,2,95
23/06/2020,Counties Manukau,0,0,0,0,113,23,0,136
23/06/2020,Hawke's Bay,0,0,0,0,38,6,0,44
23/06/2020,Hutt Valley,0,0,0,0,19,3,0,22
23/06/2020,Lakes,0,0,0,0,15,1,0,16
23/06/2020,Midcentral,0,0,0,0,27,5,0,32
23/06/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
23/06/2020,Northland,0,0,0,0,26,2,0,28
23/06/2020,South Canterbury,0,0,0,0,15,2,0,17
23/06/2020,Southern,0,0,0,0,186,30,2,216
23/06/2020,Tairawhiti,0,0,0,0,3,1,0,4
23/06/2020,Taranaki,0,0,0,0,14,2,0,16
23/06/2020,Waikato,0,0,0,0,153,34,1,187
23/06/2020,Wairarapa,0,0,0,0,6,2,0,8
23/06/2020,Waitemata,0,0,0,0,166,71,4,237
23/06/2020,West Coast,0,0,0,0,4,1,1,5
23/06/2020,Whanganui,0,0,0,0,8,1,0,9
22/06/2020,Auckland,1,0,0,1,131,51,0,182
22/06/2020,Bay of Plenty,0,0,0,0,34,14,0,48
22/06/2020,Canterbury,0,0,0,0,99,65,12,164
22/06/2020,Capital and Coast,0,0,0,0,71,24,2,95
22/06/2020,Counties Manukau,1,0,0,1,113,23,0,136
22/06/2020,Hawke's Bay,0,0,0,0,38,6,0,44
22/06/2020,Hutt Valley,0,0,0,0,19,3,0,22
22/06/2020,Lakes,0,0,0,0,15,1,0,16
22/06/2020,Midcentral,0,0,0,0,27,5,0,32
22/06/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
22/06/2020,Northland,0,0,0,0,26,2,0,28
22/06/2020,South Canterbury,0,0,0,0,15,2,0,17
22/06/2020,Southern,0,0,0,0,186,30,2,216
22/06/2020,Tairawhiti,0,0,0,0,3,1,0,4
22/06/2020,Taranaki,0,0,0,0,14,2,0,16
22/06/2020,Waikato,0,0,0,0,153,34,1,187
22/06/2020,Wairarapa,0,0,0,0,6,2,0,8
22/06/2020,Waitemata,0,0,0,0,166,71,4,237
22/06/2020,West Coast,0,0,0,0,4,1,1,5
22/06/2020,Whanganui,0,0,0,0,8,1,0,9
21/06/2020,Auckland,2,0,0,2,130,51,0,181
21/06/2020,Bay of Plenty,0,0,0,0,34,14,0,48
21/06/2020,Canterbury,0,0,0,0,99,65,12,164
21/06/2020,Capital and Coast,0,0,0,0,71,24,2,95
21/06/2020,Counties Manukau,1,0,0,1,112,23,0,135
21/06/2020,Hawke's Bay,0,0,0,0,38,6,0,44
21/06/2020,Hutt Valley,0,0,0,0,19,3,0,22
21/06/2020,Lakes,0,0,0,0,15,1,0,16
21/06/2020,Midcentral,0,0,0,0,27,5,0,32
21/06/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
21/06/2020,Northland,0,0,0,0,26,2,0,28
21/06/2020,South Canterbury,0,0,0,0,15,2,0,17
21/06/2020,Southern,0,0,0,0,186,30,2,216
21/06/2020,Tairawhiti,0,0,0,0,3,1,0,4
21/06/2020,Taranaki,0,0,0,0,14,2,0,16
21/06/2020,Waikato,0,0,0,0,153,34,1,187
21/06/2020,Wairarapa,0,0,0,0,6,2,0,8
21/06/2020,Waitemata,0,0,0,0,166,71,4,237
21/06/2020,West Coast,0,0,0,0,4,1,1,5
21/06/2020,Whanganui,0,0,0,0,8,1,0,9
20/06/2020,Auckland,1,0,0,1,128,51,0,179
20/06/2020,Bay of Plenty,0,0,0,0,34,14,0,48
20/06/2020,Canterbury,0,0,0,0,99,65,12,164
20/06/2020,Capital and Coast,0,0,0,0,71,24,2,95
20/06/2020,Counties Manukau,0,0,0,0,111,23,0,134
20/06/2020,Hawke's Bay,0,0,0,0,38,6,0,44
20/06/2020,Hutt Valley,0,0,0,0,19,3,0,22
20/06/2020,Lakes,0,0,0,0,15,1,0,16
20/06/2020,Midcentral,0,0,0,0,27,5,0,32
20/06/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
20/06/2020,Northland,0,0,0,0,26,2,0,28
20/06/2020,South Canterbury,0,0,0,0,15,2,0,17
20/06/2020,Southern,0,0,0,0,186,30,2,216
20/06/2020,Tairawhiti,0,0,0,0,3,1,0,4
20/06/2020,Taranaki,0,0,0,0,14,2,0,16
20/06/2020,Waikato,0,0,0,0,153,34,1,187
20/06/2020,Wairarapa,0,0,0,0,6,2,0,8
20/06/2020,Waitemata,0,0,0,0,166,71,4,237
20/06/2020,West Coast,0,0,0,0,4,1,1,5
20/06/2020,Whanganui,0,0,0,0,8,1,0,9
19/06/2020,Auckland,2,0,0,2,127,51,0,178
19/06/2020,Bay of Plenty,0,0,0,0,34,14,0,48
19/06/2020,Canterbury,0,0,0,0,99,65,12,164
19/06/2020,Capital and Coast,0,0,0,0,71,24,2,95
19/06/2020,Counties Manukau,0,0,0,0,111,23,0,134
19/06/2020,Hawke's Bay,0,0,0,0,38,6,0,44
19/06/2020,Hutt Valley,0,0,0,0,19,3,0,22
19/06/2020,Lakes,0,0,0,0,15,1,0,16
19/06/2020,Midcentral,0,0,0,0,27,5,0,32
19/06/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
19/06/2020,Northland,0,0,0,0,26,2,0,28
19/06/2020,South Canterbury,0,0,0,0,15,2,0,17
19/06/2020,Southern,0,0,0,0,186,30,2,216
19/06/2020,Tairawhiti,0,0,0,0,3,1,0,4
19/06/2020,Taranaki,0,0,0,0,14,2,0,16
19/06/2020,Waikato,0,0,0,0,153,34,1,187
19/06/2020,Wairarapa,0,0,0,0,6,2,0,8
19/06/2020,Waitemata,0,0,0,0,166,71,4,237
19/06/2020,West Coast,0,0,0,0,4,1,1,5
19/06/2020,Whanganui,0,0,0,0,8,1,0,9
18/06/2020,Auckland,0,0,0,0,125,51,0,176
18/06/2020,Bay of Plenty,0,0,0,0,34,14,0,48
18/06/2020,Canterbury,0,0,0,0,99,65,12,164
18/06/2020,Capital and Coast,0,0,0,0,71,24,2,95
18/06/2020,Counties Manukau,0,0,0,0,111,23,0,134
18/06/2020,Hawke's Bay,0,0,0,0,38,6,0,44
18/06/2020,Hutt Valley,0,0,0,0,19,3,0,22
18/06/2020,Lakes,0,0,0,0,15,1,0,16
18/06/2020,Midcentral,0,0,0,0,27,5,0,32
18/06/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
18/06/2020,Northland,0,0,0,0,26,2,0,28
18/06/2020,South Canterbury,0,0,0,0,15,2,0,17
18/06/2020,Southern,0,0,0,0,186,30,2,216
18/06/2020,Tairawhiti,0,0,0,0,3,1,0,4
18/06/2020,Taranaki,0,0,0,0,14,2,0,16
18/06/2020,Waikato,0,0,0,0,153,34,1,187
18/06/2020,Wairarapa,0,0,0,0,6,2,0,8
18/06/2020,Waitemata,0,0,0,0,166,71,4,237
18/06/2020,West Coast,0,0,0,0,4,1,1,5
18/06/2020,Whanganui,0,0,0,0,8,1,0,9
17/06/2020,Auckland,0,0,0,0,125,51,0,176
17/06/2020,Bay of Plenty,0,0,0,0,34,14,0,48
17/06/2020,Canterbury,0,0,0,0,99,65,12,164
17/06/2020,Capital and Coast,0,0,0,0,71,24,2,95
17/06/2020,Counties Manukau,1,0,0,1,111,23,0,134
17/06/2020,Hawke's Bay,0,0,0,0,38,6,0,44
17/06/2020,Hutt Valley,0,0,0,0,19,3,0,22
17/06/2020,Lakes,0,0,0,0,15,1,0,16
17/06/2020,Midcentral,0,0,0,0,27,5,0,32
17/06/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
17/06/2020,Northland,0,0,0,0,26,2,0,28
17/06/2020,South Canterbury,0,0,0,0,15,2,0,17
17/06/2020,Southern,0,0,0,0,186,30,2,216
17/06/2020,Tairawhiti,0,0,0,0,3,1,0,4
17/06/2020,Taranaki,0,0,0,0,14,2,0,16
17/06/2020,Waikato,0,0,0,0,153,34,1,187
17/06/2020,Wairarapa,0,0,0,0,6,2,0,8
17/06/2020,Waitemata,0,0,0,0,166,71,4,237
17/06/2020,West Coast,0,0,0,0,4,1,1,5
17/06/2020,Whanganui,0,0,0,0,8,1,0,9
16/06/2020,Auckland,0,0,0,0,125,51,0,176
16/06/2020,Bay of Plenty,0,0,0,0,34,14,0,48
16/06/2020,Canterbury,0,0,0,0,99,65,12,164
16/06/2020,Capital and Coast,0,0,0,0,71,24,2,95
16/06/2020,Counties Manukau,0,0,0,0,110,23,0,133
16/06/2020,Hawke's Bay,0,0,0,0,38,6,0,44
16/06/2020,Hutt Valley,2,0,0,2,19,3,0,22
16/06/2020,Lakes,0,0,0,0,15,1,0,16
16/06/2020,Midcentral,0,0,0,0,27,5,0,32
16/06/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
16/06/2020,Northland,0,0,0,0,26,2,0,28
16/06/2020,South Canterbury,0,0,0,0,15,2,0,17
16/06/2020,Southern,0,0,0,0,186,30,2,216
16/06/2020,Tairawhiti,0,0,0,0,3,1,0,4
16/06/2020,Taranaki,0,0,0,0,14,2,0,16
16/06/2020,Waikato,0,0,0,0,153,34,1,187
16/06/2020,Wairarapa,0,0,0,0,6,2,0,8
16/06/2020,Waitemata,0,0,0,0,166,71,4,237
16/06/2020,West Coast,0,0,0,0,4,1,1,5
16/06/2020,Whanganui,0,0,0,0,8,1,0,9
15/06/2020,Auckland,0,0,0,0,125,51,0,176
15/06/2020,Bay of Plenty,0,0,0,0,34,14,0,48
15/06/2020,Canterbury,0,0,0,0,99,65,12,164
15/06/2020,Capital and Coast,0,0,0,0,71,24,2,95
15/06/2020,Counties Manukau,0,0,0,0,110,23,0,133
15/06/2020,Hawke's Bay,0,0,0,0,38,6,0,44
15/06/2020,Hutt Valley,0,0,0,0,17,3,0,20
15/06/2020,Lakes,0,0,0,0,15,1,0,16
15/06/2020,Midcentral,0,0,0,0,27,5,0,32
15/06/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
15/06/2020,Northland,0,0,0,0,26,2,0,28
15/06/2020,South Canterbury,0,0,0,0,15,2,0,17
15/06/2020,Southern,0,0,0,0,186,30,2,216
15/06/2020,Tairawhiti,0,0,0,0,3,1,0,4
15/06/2020,Taranaki,0,0,0,0,14,2,0,16
15/06/2020,Waikato,0,0,0,0,153,34,1,187
15/06/2020,Wairarapa,0,0,0,0,6,2,0,8
15/06/2020,Waitemata,0,0,0,0,166,71,4,237
15/06/2020,West Coast,0,0,0,0,4,1,1,5
15/06/2020,Whanganui,0,0,0,0,8,1,0,9
14/06/2020,Auckland,0,0,0,0,125,51,0,176
14/06/2020,Bay of Plenty,0,0,0,0,34,14,0,48
14/06/2020,Canterbury,0,0,0,0,99,65,12,164
14/06/2020,Capital and Coast,0,0,0,0,71,24,2,95
14/06/2020,Counties Manukau,0,0,0,0,110,23,0,133
14/06/2020,Hawke's Bay,0,0,0,0,38,6,0,44
14/06/2020,Hutt Valley,0,0,0,0,17,3,0,20
14/06/2020,Lakes,0,0,0,0,15,1,0,16
14/06/2020,Midcentral,0,0,0,0,27,5,0,32
14/06/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
14/06/2020,Northland,0,0,0,0,26,2,0,28
14/06/2020,South Canterbury,0,0,0,0,15,2,0,17
14/06/2020,Southern,0,0,0,0,186,30,2,216
14/06/2020,Tairawhiti,0,0,0,0,3,1,0,4
14/06/2020,Taranaki,0,0,0,0,14,2,0,16
14/06/2020,Waikato,0,0,0,0,153,34,1,187
14/06/2020,Wairarapa,0,0,0,0,6,2,0,8
14/06/2020,Waitemata,0,0,0,0,166,71,4,237
14/06/2020,West Coast,0,0,0,0,4,1,1,5
14/06/2020,Whanganui,0,0,0,0,8,1,0,9
13/06/2020,Auckland,0,0,0,0,125,51,0,176
13/06/2020,Bay of Plenty,0,0,0,0,34,14,0,48
13/06/2020,Canterbury,0,0,0,0,99,65,12,164
13/06/2020,Capital and Coast,0,0,0,0,71,24,2,95
13/06/2020,Counties Manukau,0,0,0,0,110,23,0,133
13/06/2020,Hawke's Bay,0,0,0,0,38,6,0,44
13/06/2020,Hutt Valley,0,0,0,0,17,3,0,20
13/06/2020,Lakes,0,0,0,0,15,1,0,16
13/06/2020,Midcentral,0,0,0,0,27,5,0,32
13/06/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
13/06/2020,Northland,0,0,0,0,26,2,0,28
13/06/2020,South Canterbury,0,0,0,0,15,2,0,17
13/06/2020,Southern,0,0,0,0,186,30,2,216
13/06/2020,Tairawhiti,0,0,0,0,3,1,0,4
13/06/2020,Taranaki,0,0,0,0,14,2,0,16
13/06/2020,Waikato,0,0,0,0,153,34,1,187
13/06/2020,Wairarapa,0,0,0,0,6,2,0,8
13/06/2020,Waitemata,0,0,0,0,166,71,4,237
13/06/2020,West Coast,0,0,0,0,4,1,1,5
13/06/2020,Whanganui,0,0,0,0,8,1,0,9
12/06/2020,Auckland,0,0,0,0,125,51,0,176
12/06/2020,Bay of Plenty,0,0,0,0,34,14,0,48
12/06/2020,Canterbury,0,0,0,0,99,65,12,164
12/06/2020,Capital and Coast,0,0,0,0,71,24,2,95
12/06/2020,Counties Manukau,0,0,0,0,110,23,0,133
12/06/2020,Hawke's Bay,0,0,0,0,38,6,0,44
12/06/2020,Hutt Valley,0,0,0,0,17,3,0,20
12/06/2020,Lakes,0,0,0,0,15,1,0,16
12/06/2020,Midcentral,0,0,0,0,27,5,0,32
12/06/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
12/06/2020,Northland,0,0,0,0,26,2,0,28
12/06/2020,South Canterbury,0,0,0,0,15,2,0,17
12/06/2020,Southern,0,0,0,0,186,30,2,216
12/06/2020,Tairawhiti,0,0,0,0,3,1,0,4
12/06/2020,Taranaki,0,0,0,0,14,2,0,16
12/06/2020,Waikato,0,0,0,0,153,34,1,187
12/06/2020,Wairarapa,0,0,0,0,6,2,0,8
12/06/2020,Waitemata,0,0,0,0,166,71,4,237
12/06/2020,West Coast,0,0,0,0,4,1,1,5
12/06/2020,Whanganui,0,0,0,0,8,1,0,9
11/06/2020,Auckland,0,0,0,0,125,51,0,176
11/06/2020,Bay of Plenty,0,0,0,0,34,14,0,48
11/06/2020,Canterbury,0,0,0,0,99,65,12,164
11/06/2020,Capital and Coast,0,0,0,0,71,24,2,95
11/06/2020,Counties Manukau,0,0,0,0,110,23,0,133
11/06/2020,Hawke's Bay,0,0,0,0,38,6,0,44
11/06/2020,Hutt Valley,0,0,0,0,17,3,0,20
11/06/2020,Lakes,0,0,0,0,15,1,0,16
11/06/2020,Midcentral,0,0,0,0,27,5,0,32
